"Z12_1","Z12_2","Z12_3"
0.604206289630383,0.592279302654788,0.532641174737364
0.716758703812957,0.321555530186743,0.720730468630791
0.940721297869459,0.500169921899214,0.902585383504629
0.324944515014067,0.729778414592147,0.584734733216465
0.401291793212295,0.195820630062371,0.94915318232961
0.476388460723683,0.0368622266687453,0.00334899569861591
0.240663385018706,0.445837878854945,0.0474253555294126
0.258915145415813,0.84624835732393,0.50411997991614
0.225663075223565,0.924591358285397,0.290414162445813
0.198298124130815,0.264810079475865,0.439108215272427
0.571143524022773,0.0820130214560777,0.825587203027681
0.393639580113813,0.626655627507716,0.599098707083613
0.094001718563959,0.589547649025917,0.809579027118161
0.62887919950299,0.568318045930937,0.740904028294608
0.883966809138656,0.225885730469599,0.736587388208136
0.650149160530418,0.196517870994285,0.0575848736334592
0.544971119379625,0.469570937333629,0.45454405201599
0.0143415268976241,0.545953173888847,0.256109804846346
0.388827191898599,0.531392048113048,0.74228657502681
0.816955549409613,0.617957437876612,0.895950106438249
0.462355285417289,0.362399545963854,0.402015323517844
0.177082600304857,0.518168320413679,0.351744491839781
0.179231368238106,0.9967033888679,0.374477725476027
0.700778876431286,0.685951392166317,0.662022507051006
0.0357899074442685,0.802424146328121,0.346908184699714
0.410370372235775,0.0763514563441277,0.575582335703075
0.789033136563376,0.880375946406275,0.986008311621845
0.88020732649602,0.286100293742493,0.749696476152167
0.578425373882055,0.413163969991729,0.846820573322475
0.337444857228547,0.281876308610663,0.205194142879918
0.525955071207136,0.384611277841032,0.383881384739652
0.938098373590037,0.492170904064551,0.520792676601559
0.162416397826746,0.702722229296342,0.389120724285021
0.153839356265962,0.112899398896843,0.0576291459146887
0.0766170681454241,0.276696170447394,0.243387347552925
0.515532416524366,0.164123356575146,0.146428786916658
0.679694105871022,0.0830406937748194,0.877311686053872
0.355963648296893,0.568013068754226,0.410446916474029
0.241350972326472,0.124507727334276,0.600465320050716
0.333152439678088,0.254950033035129,0.556938676396385
0.80329994042404,0.224454037612304,0.0863256244920194
0.151813144562766,0.811160063603893,0.383414141833782
0.937076194910333,0.63124460214749,0.845755787100643
0.527036026353016,0.191306320484728,0.268789973109961
0.118396123638377,0.396645745960996,0.823955683037639
0.766009342158213,0.646293143741786,0.760142490267754
0.936253337655216,0.039516182616353,0.697150046471506
0.0667210265528411,0.722977657336742,0.857187024317682
0.00863167201168835,0.733534064143896,0.937500306870788
0.534554396755993,0.257978511741385,0.836840597447008
0.88776483037509,0.786328923190013,0.339212068356574
0.164248695597053,0.0284303110092878,0.0520673990249634
0.79457843140699,0.349314253311604,0.401411552680656
0.368864942574874,0.847893397090957,0.38829120551236
0.949101319536567,0.113058387767524,0.935224692337215
0.927332072053105,0.113034737529233,0.767471935600042
0.316946767037734,0.362805320182815,0.912831415655091
0.195343944011256,0.648915698984638,0.449884580913931
0.492262846091762,0.938905439805239,0.530191960046068
0.450345859397203,0.394460566109046,0.668074351735413
0.225799438776448,0.958253748482093,0.0617162580601871
0.113667616154999,0.480127983726561,0.327403103467077
0.821658168220893,0.476000205380842,0.21532154479064
0.569493479561061,0.723326634149998,0.115601297933608
0.16172375692986,0.56921573379077,0.945177877787501
0.68047495232895,0.505604042904451,0.405200533568859
0.591874699108303,0.944726895308122,0.315664419205859
0.388287464855239,0.792875978862867,0.622130402829498
0.231835751794279,0.243849230930209,0.406449151225388
0.40201197238639,0.114064827328548,0.756030501099303
0.191849468974397,0.924660031916574,0.501106002368033
0.371622823178768,0.747937954030931,0.545196386286989
0.582065361784771,0.95623739133589,0.110142138786614
0.153843737905845,0.455157710704952,0.906932667829096
0.555886641144753,0.667340476764366,0.143399576190859
0.239697951124981,0.627931070746854,0.8642912004143
0.199787141056731,0.379940082784742,0.760083433240652
0.703458066098392,0.718828855780885,0.57576052704826
0.850358922500163,0.851833235472441,0.358728910097852
0.880212952848524,0.844750256743282,0.624281506752595
0.443847409449518,0.0344394410494715,0.408861210569739
0.0547529996838421,0.32795263454318,0.43573280214332
0.569622068665922,0.637926647206768,0.251451820367947
0.393959299661219,0.674980032723397,0.611402381910011
0.36117304302752,0.847290289821103,0.201693974900991
0.32917089946568,0.657558523351327,0.708540913416073
0.830842252355069,0.938717390876263,0.0999807303305715
0.789006193168461,0.563412052812055,0.607498316094279
0.217627422185615,0.549903478240594,0.210591507377103
0.877191106555983,0.300319079775363,0.746217805193737
0.754137079697102,0.967348675243556,0.625323552638292
0.4377478917595,0.241554292617366,0.618683897890151
0.849036891013384,0.658587067155167,0.676562348613515
0.289044084725901,0.975013450952247,0.0323729927185923
0.217314313398674,0.122505810344592,0.757681616116315
0.388481139903888,0.469277653377503,0.486093752086163
0.480106321396306,0.616103914333507,0.958967823069543
0.34271187777631,0.496172060957178,0.900040855398402
0.523878211621195,0.444248407846317,0.714310504961759
0.848483030684292,0.890329950256273,0.616584799950942
0.572368506575003,0.246105541475117,0.412410314427689
0.910798959434032,0.205514308298007,0.063347905408591
0.164568973239511,0.709370540222153,0.23978581558913
0.842818360310048,0.785775187425315,0.562523489119485
0.712246633134782,0.20413158251904,0.635627270443365
0.0479993126355112,0.61245441576466,0.0261096281465143
0.0790639298502356,0.617981876945123,0.331743648275733
0.085236290935427,0.995645463000983,0.575729433214292
0.00640534050762653,0.664209565613419,0.403928763931617
0.68605502997525,0.850329023087397,0.870396087877452
0.4148701694794,0.638934927992523,0.782531586941332
0.853539348812774,0.32370631932281,0.163570513483137
0.575839910190552,0.96248317649588,0.531283548334613
0.219530174508691,0.746963596437126,0.777271249331534
0.617629432119429,0.509831285104156,0.51248004892841
0.458068765467033,0.540721139172092,0.401114030042663
0.0326745340134948,0.433981786249205,0.883343167137355
0.236109604826197,0.41827858868055,0.313723703846335
0.164513382362202,0.00997724267654121,0.163625498535112
0.245711455354467,0.537262879079208,0.872916462365538
0.510354317724705,0.069153374992311,0.197544737718999
0.970836947672069,0.539586210856214,0.932671622373164
0.181235571391881,0.164440613938496,0.599332136334851
0.586103639099747,0.228907655691728,0.604617787059397
0.0070408983156085,0.659403598634526,0.3948511229828
0.746341780060902,0.246888133464381,0.676702986937016
0.129566264338791,0.207696699071676,0.979491332778707
0.809877415886149,0.898705220315605,0.912997201085091
0.648405210115016,0.319671019911766,0.245729394257069
0.747837798437104,0.878831606125459,0.732575541827828
0.158037808723748,0.33725527767092,0.299188314704224
0.155277132289484,0.216392283560708,0.429937894223258
0.664167186478153,0.00534292892552912,0.534868160029873
0.486611959291622,0.578385468339548,0.33621846488677
0.266863084165379,0.822439312003553,0.642481070710346
0.505057242698967,0.509629677981138,0.302981951041147
0.901298817479983,0.595820842077956,0.915756902191788
0.336347013711929,0.213842127006501,0.0717386875767261
0.322394935181364,0.180590241681784,0.752078336896375
0.0999135531019419,0.472328092670068,0.944205767707899
0.395450942683965,0.135657749837264,0.285670018289238
0.755618210416287,0.0299799393396825,0.538511973805726
0.784715606831014,0.849484734702855,0.192588099744171
0.420077728340402,0.964287852635607,0.980998853221536
0.517120199277997,0.517196109751239,0.56001701625064
0.79773066774942,0.708016174379736,0.422966493526474
0.686878415755928,0.0634398483671248,0.730708680348471
0.0763724548742175,0.20382470684126,0.847691715927795
0.0737444532569498,0.149977137334645,0.933541586622596
0.031034532468766,0.588431197451428,0.601300806738436
0.869374884990975,0.21964724524878,0.216484220232815
0.800860588205978,0.844088828423992,0.703671002062038
0.553268931340426,0.388822813518345,0.432330463081598
0.668136577820405,0.279795544687659,0.815364662092179
0.717871239408851,0.954485553316772,0.531738989986479
0.970152881927788,0.0506086556706578,0.297767329961061
0.0483580476138741,0.215454200981185,0.630350664025173
0.733552226098254,0.140869471710175,0.249033891828731
0.32890976476483,0.503309744177386,0.237989618210122
0.888998381327838,0.0476276020053774,0.335989241022617
0.156887135468423,0.2785624563694,0.383388483896852
0.177546856924891,0.226588762830943,0.459826889680699
0.956341948825866,0.151608978863806,0.705296429805458
0.450399052584544,0.659730570856482,0.21882486785762
0.507974276319146,0.156012722523883,0.400041952030733
0.557678932556883,0.176295055542141,0.114075852325186
0.588431162294,0.976895497646183,0.269398953299969
0.557352677220479,0.862965411273763,0.726752978283912
0.564549199305475,0.717702112160623,0.95455883978866
0.555953030474484,0.230928994482383,0.741033408557996
0.294324241112918,0.936116975266486,0.662907866528258
0.518329158890992,0.971311558037996,0.519099345197901
0.00958257750608027,0.553620736347511,0.504933588439599
0.380220970138907,0.946647757664323,0.999970856821164
0.672565802931786,0.168477902188897,0.123236137907952
0.866290437290445,0.94672093889676,0.200701620662585
0.182573568541557,0.705636562313884,0.0429958819877356
0.632530509727076,0.291343791875988,0.806874890811741
0.318936837138608,0.787095999578014,0.602374747628346
0.108336866600439,0.45226907893084,0.121870340313762
0.165807584067807,0.812061889329925,0.367086121579632
0.753562790807337,0.626982444664463,0.826500264462084
0.255831013666466,0.15671764081344,0.293796585639939
0.319657745072618,0.767736282898113,0.834957469953224
0.200378043809906,0.325584860751405,0.943843747489154
0.963067269651219,0.81473912158981,0.502807164099067
0.862881652079523,0.0414054188877344,0.730071276426315
0.0993396011181176,0.813437876058742,0.425379055785015
0.188136072130874,0.293488976545632,0.341673897579312
0.595241358503699,0.875919861253351,0.798623427283019
0.168087628437206,0.913205740274861,0.019780692178756
0.848591697635129,0.796793444547802,0.974171128822491
0.91683453717269,0.124764612410218,0.812259212136269
0.0389916750136763,0.529748684959486,0.334784345468506
0.687758058076724,0.483789888443425,0.620859924471006
0.759691627463326,0.374014138942584,0.962988638784736
0.407879729988053,0.855350401485339,0.60931920981966
0.944060498615727,0.995022301794961,0.461887246463448
0.471549288136885,0.723241900093853,0.810778371291235
0.444011092185974,0.427440118277445,0.222012685379013
0.804398877313361,0.542299947468564,0.416166876908392
0.99455673713237,0.449197549605742,0.693117697257549
0.352440804708749,0.551783239934593,0.358145494246855
0.287511673057452,0.444251524982974,0.173715316457674
0.407169387675822,0.0066393066663295,0.972627065842971
0.277897763065994,0.598779921187088,0.387362884823233
0.834445911692455,0.94790584500879,0.73039104999043
0.990342802368104,0.738032277673483,0.246347749372944
0.185160205466673,0.894857527688146,0.553357488941401
0.904693390941247,0.645424554124475,0.281930279685184
0.583296121098101,0.598285358166322,0.652557375142351
0.189944814657792,0.288756017340347,0.294080008286983
0.811226678080857,0.296982642961666,0.0426013548858464
0.0517352235037833,0.82969931117259,0.94471346330829
0.153383963275701,0.409983624704182,0.564185846131295
0.144216242013499,0.622139543062076,0.245486394735053
0.520235761767253,0.00132855866104364,0.491731158457696
0.582242164760828,0.824841868365183,0.815111738396809
0.551036117132753,0.804555607028306,0.0845377452205867
0.24081692378968,0.561203014338389,0.834722701692954
0.511498856591061,0.0616903197951615,0.0661527635529637
0.0126345765311271,0.155225956114009,0.862491512438282
0.064034465700388,0.0493873045779765,0.705291137564927
0.632440075976774,0.929112285375595,0.663844828726724
0.381288999924436,0.50800129189156,0.980429366929457
0.943346235435456,0.642851947341114,0.374161115381867
0.538927283836529,0.667863713344559,0.881419278681278
0.129627354443073,0.735575311118737,0.644050581613556
0.837033534655347,0.993862154427916,0.115130837308243
0.984004725236446,0.944681920576841,0.175081074703485
0.6332681926433,0.651809787610546,0.965893250657246
0.955962408334017,0.716325796209276,0.775285577401519
0.873148203827441,0.643306167097762,0.338317221030593
0.823401185218245,0.891336823580787,0.432095769792795
0.506887757452205,0.684196839807555,0.222648266004398
0.325653759064153,0.556936235632747,0.00468857306987047
0.530399948824197,0.174120436189696,0.991497803479433
0.848063281504437,0.533577356254682,0.897149787517264
0.102337082149461,0.000275924568995833,0.99824749911204
0.390223894966766,0.943705745972693,0.0693789650686085
0.742410395061597,0.398584675975144,0.851278082234785
0.575669336831197,0.227506391704082,0.683536586584523
0.879342155531049,0.774369756225497,0.555094326846302
0.182325284928083,0.375698885414749,0.4367693613749
0.355485488893464,0.491530933883041,0.328925885958597
0.918535702396184,0.999133844859898,0.115477732615545
0.670849884860218,0.734252570196986,0.208591136615723
0.659353075781837,0.0264590294100344,0.228042570175603
0.575742799555883,0.180281351320446,0.198410480981693
0.256297784624621,0.375369020970538,0.882823360618204
0.71147384820506,0.954312617657706,0.551206898642704
0.501799111254513,0.407980925869197,0.301150706829503
0.979357108240947,0.971291133668274,0.880136471707374
0.796204168815166,0.38275889120996,0.856541156768799
0.51324272272177,0.338106469251215,0.980493777897209
0.144989779917523,0.602704722201452,0.544180514523759
0.685436577536166,0.08265125984326,0.972506997175515
0.492882023332641,0.567081738263369,0.190835194429383
0.571774887852371,0.283506106818095,0.268662721384317
0.371300886385143,0.707390038529411,0.207768000662327
0.665731467073783,0.023162106750533,0.0327165611088276
0.121175047010183,0.71124882507138,0.893900451716036
0.744103493867442,0.601208228617907,0.774049454601482
0.131330960895866,0.843371717724949,0.801740993745625
0.0187224540859461,0.0949773683678359,0.54201084934175
0.772747497307137,0.796689046779647,0.0507922149263322
0.437468556687236,0.579528544796631,0.190151884919032
0.390545083442703,0.74019265291281,0.163178282091394
0.989319350104779,0.776212896220386,0.514876039465889
0.894922398263589,0.30196573631838,0.451377522433177
0.620747548993677,0.359595275949687,0.859332115389407
0.586292803985998,0.574487790931016,0.0614688796922565
0.0737280840985477,0.0758530383463949,0.256067813374102
0.791352643864229,0.339588353876024,0.34023308660835
0.623312092619017,0.61967014009133,0.71846618456766
0.259758936939761,0.739646592643112,0.367832886520773
0.556080708978698,0.869122857926413,0.0980453856755048
0.111832086928189,0.578508906066418,0.243303175549954
0.11751548666507,0.019604055210948,0.655900864629075
0.0570955772418529,0.582897206535563,0.206532615236938
0.924496571999043,0.875147897517309,0.0957596027292311
0.900621847249568,0.451312750112265,0.725355729926378
0.687414662912488,0.983366757631302,0.923692398937419
0.292854124912992,0.723790329881012,0.274479171494022
0.804443757981062,0.75977729796432,0.536820232402533
0.217250387882814,0.167551019228995,0.868006402859464
0.156474725110456,0.217554267961532,0.173653602600098
0.0938631223980337,0.731162393465638,0.115199709543958
0.0551728310529143,0.732577021932229,0.380411278223619
0.773636474041268,0.664078988833353,0.738246875349432
0.120574082713574,0.259873641189188,0.570515760220587
0.1031738310121,0.360896320547909,0.250292447861284
0.656888241646811,0.102063345490023,0.0204628582578152
0.693800828419626,0.650969685055315,0.719491821248084
0.798841746058315,0.110314265126362,0.109479383798316
0.035036311019212,0.481596257537603,0.602797176223248
0.17097678873688,0.825682986527681,0.289780109422281
0.967149998061359,0.525296224979684,0.285206518135965
0.869981140596792,0.79846265190281,0.32649024319835
0.997593277832493,0.551103759324178,0.57694704295136
0.6330546149984,0.590774344746023,0.597001227084547
0.70318197645247,0.869763630209491,0.344703386537731
0.490061492891982,0.144133690977469,0.122058332432061
0.0876401721034199,0.582498261705041,0.0260424199514091
0.0649824421852827,0.883440181380138,0.687653975561261
0.335690067848191,0.92832327936776,0.809188992483541
0.192077570129186,0.651958664413542,0.987906641326845
0.252115190960467,0.613004581071436,0.69412369444035
0.282592358766124,0.0515157780610025,0.0712374488357455
0.970201583812013,0.716346705099568,0.924915476702154
0.783156140940264,0.556049321778119,0.219882970210165
0.506620235741138,0.0791233195923269,0.92158652911894
0.682832819176838,0.189406456891447,0.910258874762803
0.949892339995131,0.933526016771793,0.46631313348189
0.00493796356022358,0.12100203637965,0.286875365301967
0.410926676820964,0.867900426266715,0.688186065061018
0.152799744857475,0.00865419604815543,0.128429270349443
0.271666264161468,0.0405034008435905,0.754316651029512
0.639327319338918,0.849547780118883,0.552070205099881
0.174102853983641,0.751677449792624,0.387509333435446
0.115137037588283,0.421590238111094,0.549925696570426
0.951774635817856,0.663326877867803,0.818745836382732
0.388141307746992,0.616265087621287,0.104630527785048
0.905266900546849,0.197862880537286,0.90793491108343
0.940935865510255,0.722750001121312,0.16305460059084
0.53937097126618,0.623669990338385,0.139096346218139
0.736652367981151,0.521651475224644,0.354391677770764
0.278454360552132,0.559370562899858,0.587978119496256
0.833376704249531,0.995121165178716,0.309981765924022
0.312626783503219,0.428369715344161,0.277405051281676
0.261430077953264,0.7662082251627,0.100031389389187
0.148719512624666,0.304723073029891,0.99437477090396
0.560725093120709,0.729769548168406,0.241083442466334
0.520266049541533,0.515717521775514,0.544133215676993
0.495604242663831,0.642739462899044,0.1644196966663
0.871950944885612,0.37768955854699,0.741932237986475
0.0321813556365669,0.911866209935397,0.286882284330204
0.699829296208918,0.347469082800671,0.477629921166226
0.63201838824898,0.307490488281474,0.839780503651127
0.155300107784569,0.98944428935647,0.874227278167382
0.138266147579998,0.92240923922509,0.250972147332504
0.62895493209362,0.123671025037766,0.724993633106351
0.00771329924464226,0.961623815121129,0.722569514997303
0.437247929163277,0.754077592631802,0.469268383923918
0.501652575097978,0.997664055321366,0.379714888054878
0.467734208563343,0.358018476516008,0.6590108377859
0.245283375028521,0.816679196199402,0.903049205662683
0.740292431088164,0.739597440231591,0.134070798521861
0.808513387804851,0.272895032074302,0.882700073998421
0.847428830340505,0.514359407126904,0.853156958241016
0.99419237091206,0.657960081705824,0.322267785435542
0.438189893262461,0.393212381983176,0.360376607859507
0.789370801765472,0.916208751499653,0.651970122708008
0.558967225719243,0.616930010961369,0.123141241027042
0.232926866039634,0.300641358830035,0.184082836145535
0.939811412710696,0.337162436218932,0.285951176891103
0.413850212004036,0.0941887386143208,0.919021788984537
0.0652052413206547,0.276067993137985,0.0438304280396551
0.807303842622787,0.0122411348856986,0.33250678726472
0.630932800238952,0.517826677067205,0.790395318763331
0.210671225795522,0.23112897737883,0.0641431303229183
0.780625097453594,0.919975443510339,0.488698965404183
0.752573991660029,0.708871935494244,0.862630183342844
0.322805848438293,0.0534867187961936,0.339874925091863
0.0662058175075799,0.985199314309284,0.887034188723192
0.139286467572674,0.873559373896569,0.803771649487317
0.705353517085314,0.779949672520161,0.777317621046677
0.575575530761853,0.0371171475853771,0.441794552374631
0.62953289388679,0.665185576071963,0.108412050874904
0.841099166078493,0.912868274142966,0.214117372175679
0.547354135196656,0.0272297183983028,0.788017285754904
0.526843158761039,0.608066147891805,0.755937582347542
0.570379911689088,0.120781032368541,0.237191933672875
0.372516490984708,0.991398910526186,0.86187261948362
0.024833827978,0.676521930843592,0.486971360864118
0.600108467508107,0.785139141837135,0.138927193591371
0.939076917944476,0.245297235203907,0.849060849053785
0.117250994313508,0.580360328312963,0.755849419394508
0.948960740119219,0.0510727141518146,0.118055330123752
0.741537081776187,0.566493530059233,0.115881594596431
0.46730147418566,0.709771461552009,0.0286752432584763
0.396190376486629,0.906295055057853,0.778089932864532
0.706176002742723,0.316257830476388,0.901177364401519
0.347346556372941,0.282614071387798,0.725656374823302
0.217645944561809,0.679811058100313,0.266302782809362
0.0493967374786735,0.196936432272196,0.515848081326112
0.919695099582896,0.0208054957911372,0.702703224029392
0.958361529512331,0.0543244308792055,0.940063644200563
0.296997097088024,0.88900390220806,0.342835916671902
0.146814828040078,0.685570113360882,0.240060363896191
0.122212057001889,0.6807838503737,0.46029391605407
0.106403941754252,0.672765824245289,0.270952567923814
0.858631449285895,0.562061140080914,0.816606433596462
0.428602465195581,0.419992498122156,0.0894201614428312
0.585877162637189,0.89826620160602,0.801792031852528
0.746826834976673,0.390039083082229,0.493007575627416
0.861575140384957,0.32803990226239,0.555405931780115
0.295077448710799,0.840806003659964,0.713627054356039
0.568577893078327,0.508951872121543,0.918243551626801
0.84200198110193,0.844047798309475,0.417745025129989
0.464082039659843,0.627240085741505,0.977363732410595
0.0802013531792909,0.584632469108328,0.18899579718709
0.797569712391123,0.827331104781479,0.000201272778213024
0.0213987259194255,0.977165734395385,0.755928951548412
0.532044907333329,0.135710352333263,0.42979278229177
0.560271224705502,0.151638360926881,0.63964829989709
0.381516006076708,0.422876550117508,0.785667350050062
0.324942610226572,0.476982891792431,0.311438898555934
0.680727029917762,0.896277109161019,0.392498415429145
0.529442189959809,0.953547243727371,0.709310935577378
0.607851456850767,0.112509934930131,0.876365999458358
0.477530212374404,0.298128516180441,0.323292347136885
0.714745957171544,0.72456644102931,0.956294520525262
0.602873472264037,0.714458697009832,0.881453200709075
0.0637348056770861,0.509426065487787,0.498645710526034
0.107637617038563,0.173184996470809,0.373294291552156
0.64210319519043,0.88730720221065,0.973734590457752
0.255363856675103,0.595812201499939,0.849584931973368
0.426587048452348,0.973405153490603,0.400740024400875
0.534678030991927,0.177902554860339,0.0064570854883641
0.303241400746629,0.176040382822976,0.159347658511251
0.654250286519527,0.782846047077328,0.317992717726156
0.657542188186198,0.71017637825571,0.66474456875585
0.323829650413245,0.946842925623059,0.5771405082196
0.877129369881004,0.720808949321508,0.986121511319652
0.0104347234591842,0.841301020700485,0.00502752838656306
0.535016328794882,0.769572061719373,0.797318964265287
0.230734948068857,0.518406048417091,0.573394310194999
0.472298809792846,0.156730653019622,0.0708011237438768
0.29131977329962,0.182690587127581,0.310170417651534
0.041946156648919,0.50402634171769,0.154075493570417
0.446710189338773,0.278889517532662,0.707250617211685
0.657148546073586,0.267732481006533,0.634482038207352
0.618233585963026,0.278851340292022,0.8925922869239
0.0804196747485548,0.429048832505941,0.477665782440454
0.491929224226624,0.692675377475098,0.0930071051698178
0.877363771665841,0.816935920389369,0.391599603462964
0.26354688196443,0.88695399928838,0.943845374975353
0.0292412238195539,0.519270131597295,0.54579540505074
0.265107876854017,0.0624730738345534,0.172634512884542
0.800571682164446,0.379554356215522,0.290582488523796
0.167670585447922,0.311859971377999,0.385092664975673
0.46233777073212,0.706078406656161,0.128008696017787
0.896245440933853,0.0480435835197568,0.588168364251032
0.214331875788048,0.865404305281118,0.664819195168093
0.729292065137997,0.347898071166128,0.328973444877192
0.989781562471762,0.646223198156804,0.377680050209165
0.256685956614092,0.255193903110921,0.225704534444958
0.492126159835607,0.312717985827476,0.521404427709058
0.749749786220491,0.381982168182731,0.239310387289152
0.124217538628727,0.609147211536765,0.829593508737162
0.10176955233328,0.28681237087585,0.485821889480576
0.235190947540104,0.15332976100035,0.712635470088571
0.305844257818535,0.463315063621849,0.0201492107007653
0.188868362922221,0.968618808779866,0.894130646949634
0.131597194122151,0.69482863903977,0.201753691770136
0.922253636177629,0.533256416674703,0.0497813934925944
0.577116878470406,0.592461600201204,0.397379520814866
0.389762508682907,0.525061364285648,0.714221331756562
0.167920659529045,0.746471434133127,0.145568183623254
0.698042718460783,0.666054075118154,0.727245693327859
0.552434280514717,0.106770059326664,0.359554811147973
0.416175510501489,0.931026226608083,0.117408654419705
0.975319562247023,0.899434643797576,0.957439807709306
0.5130966368597,0.209222062723711,0.834320244146511
0.639688174705952,0.987274660961702,0.739845688221976
0.157048268942162,0.373699299991131,0.692913349485025
0.578391473041847,0.427807048894465,0.199748113518581
0.585592819144949,0.137469632551074,0.767687491839752
0.0993780414573848,0.251855571987107,0.586499628378078
0.873490875819698,0.434413047041744,0.696905607590452
0.356613672105595,0.88996661407873,0.305426683975384
0.600406811805442,0.0629203475546092,0.941438689362258
0.618572447448969,0.166013416368514,0.955452757887542
0.929769782582298,0.181409738957882,0.129660995211452
0.33143223868683,0.708156458567828,0.00411583320237696
0.311742681544274,0.279281260678545,0.73676031222567
0.0385018999222666,0.913411395158619,0.382378388661891
0.851718017365783,0.319881234783679,0.655642556957901
0.0458052505273372,0.424253850243986,0.486515086842701
0.880861020414159,0.544894496444613,0.283514091512188
0.636839914601296,0.49580188584514,0.214318970683962
0.0347940854262561,0.695000113919377,0.155081464443356
0.0613457332365215,0.573531122645363,0.383614977821708
0.0338505508843809,0.733403240796179,0.468596274731681
0.540240646572784,0.446379958884791,0.699770763749257
0.940523961326107,0.217944015283138,0.0512154051102698
0.329727609874681,0.489140985766426,0.381848882650957
0.255228554131463,0.430078298319131,0.00821989215910435
0.76687141880393,0.189487477298826,0.412707752780989
0.558712415862828,0.790125414496288,0.144811875885352
0.679218702949584,0.450724502792582,0.867077065631747
0.170091717038304,0.799453552113846,0.395053086103871
0.42727611772716,0.163123928708956,0.116839604452252
0.66890646959655,0.768594413762912,0.436324350070208
0.472973876865581,0.489399506477639,0.073166276095435
0.180148222483695,0.806387628195807,0.405698162037879
0.960846261121333,0.101837184280157,0.591176115674898
0.139450838556513,0.940254660556093,0.610652271658182
0.395671597449109,0.441383495228365,0.718272881349549
0.246876124292612,0.333817963954061,0.302136463113129
0.00905499351210892,0.918909274507314,0.510224024299532
0.857423355337232,0.410583433927968,0.611976886633784
0.282713764347136,0.241278403205797,0.584559679497033
0.286142522469163,0.949851230951026,0.471440586494282
0.95747153297998,0.734521926147863,0.485295495484024
0.444660516222939,0.781191007466987,0.790560739114881
0.0470042102970183,0.606092813890427,0.87441662629135
0.0520517593249679,0.599126133369282,0.129294878104702
0.777980288257822,0.643954436527565,0.979185985401273
0.166144240414724,0.785126229282469,0.060963842086494
0.359269165666774,0.708538925508037,0.0236306772567332
0.821549773914739,0.460341166937724,0.226905299816281
0.85096789477393,0.156613386236131,0.281629138626158
0.828190447296947,0.26830994267948,0.591487673576921
0.970293800113723,0.84812440094538,0.92277122149244
0.653957061702386,0.414311839500442,0.227362778037786
0.200480027589947,0.594368628226221,0.810219877166674
0.890732194762677,0.867352032801136,0.039496480487287
0.478058702545241,0.885089610237628,0.667785967001691
0.634726436110213,0.531208950327709,0.536667553009465
0.498899978352711,0.881686348468065,0.267834209604189
0.534903539577499,0.469612535787746,0.660948262317106
0.940287619363517,0.217522999737412,0.276403832016513
0.445586844114587,0.921794078312814,0.407691705040634
0.454020428704098,0.00306802801787853,0.59096038620919
0.071457942482084,0.132152594858781,0.130735037615523
0.0963591828476638,0.957486838568002,0.547565514920279
0.139707600465044,0.470586311537772,0.553407027386129
0.599541182629764,0.318251916440204,0.455266778822988
0.357008195249364,0.251309096580371,0.263934405054897
0.28788631898351,0.187022369354963,0.387483151629567
0.0824616835452616,0.380340748699382,0.913903656648472
0.761345324572176,0.108715422451496,0.874276014510542
0.357016258640215,0.590214217780158,0.737402068218216
0.916561493184417,0.504738667514175,0.343346806941554
0.647732559358701,0.737892806762829,0.570129457628354
0.936829360201955,0.534069692017511,0.247621574206278
0.80381198017858,0.539121985901147,0.14695495297201
0.148618223844096,0.493465966545045,0.887319748289883
0.536904591601342,0.938497688854113,0.824912125011906
0.0315154229756445,0.211688498733565,0.0520705715753138
0.794045700924471,0.0658914090599865,0.100986992008984
0.928083773236722,0.318781444104388,0.0379467245656997
0.391496896045282,0.742070592474192,0.247711166040972
0.0107680596411228,0.258998228237033,0.028671887004748
0.917876917636022,0.1075586786028,0.897627047728747
0.447647610679269,0.14290306228213,0.727332479786128
0.606722286669537,0.717321415431798,0.941475909436122
0.189854087308049,0.165871498407796,0.80952092888765
0.50730260531418,0.481637567514554,0.90198236471042
0.876168814022094,0.352180099114776,0.0775991233531386
0.24005232937634,0.112850669538602,0.901855982141569
0.740031253779307,0.200328086037189,0.490113268839195
0.0395803523715585,0.290205166209489,0.958057455020025
0.352169139077887,0.137935007689521,0.741044375812635
0.245516375871375,0.879405267769471,0.341020638123155
0.907645536586642,0.278655248694122,0.923646664479747
0.787512969225645,0.93538831314072,0.817128572613001
0.977784804068506,0.588108672294766,0.251239710254595
0.413048908347264,0.618450829060748,0.55876281298697
0.778274434152991,0.831767375813797,0.765244543552399
0.642298409482464,0.434982338454574,0.997352180536836
0.977588861947879,0.334071546094492,0.7402135101147
0.224326693918556,0.858618083409965,0.951146318810061
0.528460397850722,0.998630066169426,0.138088491512462
0.179313333472237,0.142356029944494,0.604712126543745
0.845826072618365,0.807279688073322,0.942406006390229
0.740270235110074,0.29064067476429,0.888312217779458
0.39849768136628,0.959298031171784,0.435280287638307
0.00821774150244892,0.771034323610365,0.122398693114519
0.092680545989424,0.760905434610322,0.317103639477864
0.346571794245392,0.18775480100885,0.504385248059407
0.939545537810773,0.0131330783478916,0.826179315103218
0.897532238392159,0.489951873430982,0.892313166055828
0.856727698352188,0.863289397442713,0.734827941749245
